"Mahjong World, The - Ma Que Shi Jie (Asia) (NTSC) (Unl).nes",13
Earth Bound (USA) (Proto).nes,17
Goal! (USA).nes,2
Little Nemo - The Dream Master (Europe).nes,2
Bigfoot (Europe).nes,0
McDonaldland (Europe).nes,2
Mega Man 2 (USA).nes,3
DuckTales 2 (Japan).nes,7
Super Dyna'mix Badminton (Japan).nes,0
"Adventure Island Part II, The (Europe).nes",2
"Legend of Prince Valiant, The (Europe).nes",1
Super Mario USA (Japan).nes,14
Strategist (Asia) (NTSC) (Unl).nes,6
Dragon Unit (Japan).nes,1
Mahjan Samit Kabukicho Hen (Asia) (Unl).nes,12
Tanigawa Kouji no Shougi Shinan II (Japan).nes,3
Airball (Unknown) (Proto 1).nes,1
Hottarman no Chitei Tanken (Japan).nes,1
Stunt Kids (USA) (Unl).nes,2
Monopoly (Japan).nes,3
Dark Lord (Japan).nes,7
Nantettatte!! Baseball Ko-Game Set OB All Star Hen (Japan).nes,11
Deblock (Japan).nes,21
"Legend of Zelda, The (USA) (Rev A).nes",36
Double Dribble (Europe).nes,2
Teenage Mutant Ninja Turtles III - The Manhattan Project (USA).nes,9
"Untouchables, The (USA).nes",1
Wizards & Warriors III - Kuros...Visions of Power (USA).nes,2
Fudou Myouou Den (Japan).nes,5
Winter Games (USA) (Rev A).nes,0
Fester's Quest (USA).nes,1
"Punisher, The (USA).nes",3
Mahjong RPG Dora Dora Dora (Japan).nes,2
Thunderbirds (USA).nes,10
Chuuka Taisen (Japan).nes,3
"Simpsons, The - Bart vs. the World (Europe).nes",11
Downtown - Nekketsu Monogatari (Japan).nes,3
Sherlock Holmes - Hakushaku Reijou Yuukai Jiken (Japan).nes,5
Exerion (Japan) (En) (Proto) [b].nes,3
Super Black Onyx (Japan).nes,0
Space Shuttle Project (USA).nes,10
Magic Johnson's Fast Break (USA).nes,1
Kyonsees 2 (Japan).nes,4
Thunder Warrior (Asia) (Unl).nes,0
Super Cartridge Ver 8 - 4 in 1 (Asia) (Unl).nes,20
Hook (Europe).nes,4
Blaster Master (USA) (Beta).nes,7
Akumajou Dracula (Japan).nes,11
Family Tennis (Japan).nes,18
Star Wars (Japan) (Victor).nes,4
Remote Control (USA).nes,0
Where in Time Is Carmen Sandiego (USA).nes,1
Chuugoku Janshi Story - Tonpuu (Japan).nes,15
Family Jockey (Japan).nes,7
Tenchi o Kurau (Japan) (Rev A).nes,20
Ikki (Japan).nes,1
Gun.Smoke (Europe).nes,3
Tiny Toon Adventures Cartoon Workshop (Europe).nes,1
TaleSpin (Europe).nes,0
Kabuki - Quantum Fighter (USA).nes,0
Lemmings (Europe).nes,3
Dragon Quest III - Soshite Densetsu e... (Japan) (Rev 0A).nes,2
Red Arremer II (Japan).nes,1
Moero!! Pro Yakyuu (Japan) (Rev 1).nes,1
Famicom Igo Nyuumon (Japan).nes,1
Battle Chess (USA).nes,4
Tecmo Super Bowl (Japan).nes,3
Super Sprint (Japan).nes,2
Zunou Senkan Galg (Japan).nes,0
Batman Returns (Europe).nes,4
Spider-Man - Return of the Sinister Six (Europe).nes,4
Yoshi no Cookie (Japan).nes,0
Bible Buffet (USA) (v6.0) (Unl).nes,6
Genpei Touma Den - Computer Boardgame (Japan).nes,4
Low G Man - The Low Gravity Man (Europe).nes,2
Dr. Chaos (USA).nes,1
"Donkey Kong Classics (USA, Europe).nes",13
Tsuppari Wars (Japan).nes,0
Bikkuri Nekketsu Shin Kiroku! - Harukanaru Kin Medal (Japan).nes,3
Super Cartridge Ver 2 - 10 in 1 (Asia) (Unl).nes,5
Caveman Games (USA).nes,4
Honoo no Toukyuuji - Dodge Danpei 2 (Japan).nes,4
Xexyz (USA).nes,1
Taro's Quest (USA) (Proto).nes,7
Airwolf (Japan).nes,0
Rush'n Attack (Europe).nes,4
Snowboard Challenge (Europe).nes,1
Silent Assault (USA) (Unl).nes,0
Shin 4 Nin Uchi Mahjong - Yakuman Tengoku (Japan).nes,3
Warpman (Japan).nes,0
Shougi Meikan '92 (Japan).nes,11
Pac-Man (Japan).nes,5
Kitty's Catch (USA) (Proto) (Unl).nes,0
Okkotoshi Puzzle - Tonjan! (Japan).nes,5
Feng Shen Bang (Asia) (Unl).nes,55
Archon (USA).nes,2
Dino-Hockey (USA) (Proto).nes,0
Cocoron (Japan).nes,4
"Flintstones, The - The Surprise at Dinosaur Peak! (USA).nes",9
Super Mario Bros. 2 (USA).nes,14
"Goonies II, The - Fratelli Saigo no Chousen (Japan) (Beta).nes",0
Hirake! Ponkikki (Japan).nes,0
"World of Card Games, The (Asia) (Unl).nes",0
Super Sprint (USA) (Unl).nes,2
Meitantei Holmes - Kiri no London Satsujin Jiken (Japan).nes,3
Kinnikuman - Muscle Tag Match (Japan) (Rev 1).nes,0
Saint Seiya - Ougon Densetsu Kanketsu Hen (Japan) (Beta).nes,1
"Blues Brothers, The (Europe).nes",0
Pin Bot (USA).nes,1
Pegasus 5 in 1 (Unknown) (Unl).nes,12
Tecmo Super Bowl (USA) (Beta).nes,3
Meng Huan - Xiang Shuai Chuan Qi Zhi Xue Hai Piao Ling (China) (Unl).nes,40
Godzilla - Monster of Monsters! (Europe).nes,2
Kid Icarus (Europe) (Rev A).nes,1
Mashou (Japan).nes,2
Mad City (Japan).nes,8
Eliminator Boat Duel (USA).nes,2
Top Gun (USA).nes,2
Pro Wrestling (USA) (Rev A).nes,1
Parallel World (Japan).nes,0
Battle Storm (Japan).nes,2
Pirates! (Germany).nes,1
Cobra Triangle (Europe).nes,2
"Last Ninja, The (USA).nes",4
Mike Tyson's Intergalactic Power Punch (USA) (Beta) [b].nes,4
Insector X (Japan).nes,0
Tom & Jerry - The Ultimate Game of Cat and Mouse! (USA).nes,3
Garfield - A Week of Garfield (Japan).nes,0
Bonk's Adventure (USA).nes,4
R.B.I. Baseball (USA) (Unl).nes,4
After Burner (Japan).nes,10
Hyper Sports (Japan).nes,0
IronSword - Wizards & Warriors II (Europe).nes,1
Parasol Stars - The Story of Bubble Bobble III (Europe) (Beta).nes,1
Nekketsu! Street Basket - Ganbare Dunk Heroes (Japan).nes,9
Tecmo Bowl (USA) (Beta).nes,1
Sanrio Carnival (Japan).nes,2
Sesame Street ABC & 123 (USA).nes,1
WWF Wrestlemania Challenge (Japan).nes,2
Major League Baseball (USA).nes,0
Nichibutsu Mahjong III - Mahjong G Men (Japan).nes,3
Super Spy Hunter (USA).nes,1
Aces - Iron Eagle 3 (Japan).nes,7
Ninja Gaiden - Episode II - The Dark Sword of Chaos (USA) (Beta) (1990-01-18).nes,4
Happy Birthday Bugs (Japan).nes,3
WWF King of the Ring (Europe).nes,0
Taiwan Mahjong - Tai Wan Ma Que 16 (Asia) (Unl).nes,1
Castlevania (USA).nes,13
Popeye (Japan).nes,3
NES Play Action Football (USA).nes,5
"Asterix (Europe) (En,Fr,De,Es,It).nes",3
Operation Secret Storm (USA) (Unl).nes,10
Magic Cube (Asia) (PAL) (Unl).nes,0
Barker Bill's Trick Shooting (Europe).nes,12
Poker Mahjong - Pu Ke Mao Que (Asia) (Unl).nes,0
"Incredible Crash Dummies, The (USA).nes",4
Heisei Tensai Bakabon (Japan).nes,7
Ferrari Grand Prix Challenge (Europe).nes,1
AV Poker (Japan) (Unl).nes,0
1943 - The Battle of Valhalla (Japan).nes,1
Adventures of Lolo 2 (Europe).nes,1
"Bugs Bunny Birthday Blowout, The (USA).nes",3
Super Cartridge Ver 3 - 8 in 1 (Asia) (Unl).nes,2
Columbus - Ougon no Yoake (Japan).nes,7
Shadow Warriors II - Ninja Gaiden II (Europe).nes,7
Bubble Bobble (Europe).nes,15
Tamura Koushou Mahjong Seminar (Japan).nes,1
Jimmy Connors Tennis (USA).nes,0
Fighting Hero III (Asia) (Unl).nes,4
Adventures in the Magic Kingdom (Europe).nes,4
Little Samson (Europe).nes,4
Pro Wrestling (Europe).nes,1
Dragon Quest III - Soshite Densetsu e... (Japan) (Rev B).nes,2
Alien 3 (Europe).nes,0
Rod Land (Europe).nes,0
Super Cartridge Ver 1 - 4 in 1 (Asia) (Unl).nes,7
"Jetsons, The - Cogswell's Caper (Japan).nes",8
Friday the 13th (USA).nes,1
"Ultimate Air Combat (Europe) (En,Fr,De) (Beta).nes",7
Darkwing Duck (USA) (Beta).nes,3
Famicom Doubutsu Seitai Zukan! - Katte ni Shirokuma - Mori o Sukue no Maki! (Japan).nes,18
Bucky O'Hare (Japan).nes,4
Wario's Woods (Europe).nes,117
Bloody Warriors - Shan-Go no Gyakushuu (Japan).nes,5
Toobin' (USA) (Unl).nes,2
"Mach Rider (Japan, USA) (Rev A).nes",6
Family Trainer 3 - Aerobics Studio (Japan).nes,1
Pac-Man (USA) (Tengen) (Unl).nes,5
Golf Ko Open (Japan).nes,1
Muppet Adventure - Chaos at the Carnival (USA).nes,5
Road Runner (USA) (Unl).nes,2
Baseball Stars (USA).nes,14
Dong Dong Nao 1 (Asia) (Unl).nes,0
Kickle Cubicle (Europe).nes,6
Rockman 6 - Shijou Saidai no Tatakai!! (Japan).nes,11
"Nightmare on Elm Street, A (USA).nes",4
"Bard's Tale II, The - The Destiny Knight (Japan).nes",3
Ultraman Club 3 - Matamata Shutsugeki!! Ultra Kyoudai (Japan).nes,2
Airball (Unknown) (Proto 2).nes,1
Snoopy's Silly Sports Spectacular! (USA).nes,0
SD Gundam Gaiden - Knight Gundam Monogatari 2 - Hikari no Kishi (Japan).nes,12
Nantettatte!! Baseball (Japan) (Sample).nes,11
Battle Baseball (Japan).nes,21
Sangokushi (Japan) (Rev A).nes,3
"Miracle Piano Teaching System, The (France).nes",0
Meikyuu no Tatsujin - Daimeiro (Japan).nes,1
Wanpaku Duck Yume Bouken (Japan) (Beta).nes,1
Bases Loaded II - Second Season (USA).nes,1
Nantettatte!! Baseball (Japan).nes,11
Igo Shinan '91 (Japan).nes,1
Lipple Island (Japan).nes,0
Princess Tomato in the Salad Kingdom (USA).nes,4
Skate or Die 2 - The Search for Double Trouble (USA).nes,3
Big Nose and the Witchdoctor (USA) (Beta) (Unl).nes,1
Challenge of the Dragon (USA) (Unl).nes,2
Kick Off (Europe).nes,1
Marble Madness (USA).nes,3
Fisher-Price - Firehouse Rescue (USA).nes,0
"Blues Brothers, The (USA).nes",0
Magic John (Japan).nes,4
"Kung Fu (Japan, USA).nes",10
Teenage Mutant Hero Turtles (Europe).nes,4
Jurassic Park (Europe).nes,0
Fighting Hero (Asia) (Unl).nes,3
Metal Max (Japan).nes,6
BB Car (Unknown) (Unl).nes,0
Chik Bik Ji Jin - Saam Gwok Ji (Asia) (Unl).nes,12
Top Gun - Dual Fighters (Japan).nes,2
California Raisins - The Grape Escape (USA) (Proto 2).nes,0
Journey to the West (Asia) (Unl).nes,0
Battletoads (USA).nes,11
Magical Taruruuto-kun - Fantastic World!! (Japan) (Rev 1).nes,2
Metal Fighter (Asia) (Sachen) (Unl).nes,1
"Battle of Olympus, The (Europe).nes",3
Super Dodge Ball (USA).nes,0
Armadillo (Japan).nes,11
Metroid (Europe).nes,68
Heracles no Eikou - Toujin Makyou Den (Japan).nes,0
Castlevania (USA) (Rev A).nes,13
Die Hard (USA).nes,4
Impossible Mission II (USA) (Unl).nes,0
War on Wheels (USA) (Proto).nes,0
Menace Beach (USA) (Unl).nes,3
Bakushou! Star Monomane Shitennou (Japan).nes,0
Final Combat (Asia) (NTSC) (Unl).nes,0
Ultraman Club - Kaijuu Daikessen!! (Japan).nes,5
Kamen no Ninja - Hanamaru (Japan).nes,7
Hokuto no Ken (Japan).nes,0
USA Ice Hockey in FC (Japan).nes,3
Kero Kero Keroppi no Daibouken 2 - Donuts Ike wa Oosawagi! (Japan).nes,0
Dropzone (Europe).nes,0
Nantettatte!! Baseball Ko-Game Set '91 Kaimakuban (Japan).nes,11
Vegas Dream (USA).nes,3
IronSword - Wizards & Warriors II (USA).nes,1
Casino Kid II (USA).nes,0
Star Trek - 25th Anniversary (USA).nes,6
Rocman X (Asia) (Unl).nes,1
Mega Man 3 (Europe).nes,5
"Terminator, The (USA, Europe).nes",2
Secret Scout in the Temple of Demise (USA) (Unl).nes,0
Jajamaru Gekimaden - Maboroshi no Kinmajou (Japan).nes,7
Battle Fleet (Japan).nes,10
Rampart (USA).nes,3
Defender of the Crown (Europe).nes,4
Nihonichi no Mei Kantoku (Japan).nes,3
Top Striker (Japan).nes,4
Fisher-Price - Perfect Fit (USA).nes,0
"Hunt for Red October, The (USA).nes",4
Sansuu 3 Nen - Keisan Game (Japan).nes,0
Mighty Final Fight (Japan).nes,1
Family Boxing (Japan).nes,6
Tetris 2 (USA).nes,0
Ikari (Japan).nes,0
Exodus - Journey to the Promised Land (USA) (v4.0) (Unl).nes,2
New Ghostbusters II (Japan).nes,4
Huge Insect (Asia) (Unl).nes,0
Tag Team Pro-Wrestling (Japan).nes,3
Wai Wai World 2 - SOS!! Paseri Jou (Japan).nes,11
Matsumoto Tooru no Kabushiki Hisshou Gaku - Part II (Japan).nes,6
Mega Man 4 (Europe).nes,7
Dancing Blocks (Asia) (PAL) (Unl).nes,0
Isolated Warrior (Europe).nes,3
Bible Adventures (USA) (v1.4) (Unl).nes,1
Star Wars - The Empire Strikes Back (USA) (Beta).nes,6
Mickey Mouse - Fushigi no Kuni no Daibouken (Japan).nes,2
Viva! Las Vegas (Japan).nes,3
Sqoon (USA).nes,0
Tecmo Bowl (Japan).nes,1
Wanpaku Duck Yume Bouken (Japan).nes,1
Daisenryaku (Japan).nes,0
Ivan 'Ironman' Stewart's Super Off Road (Europe).nes,0
Pac-Man (Europe).nes,4
Hoops (USA).nes,4
Saint Seiya - Ougon Densetsu Kanketsu Hen (Japan).nes,1
Chuugoku Senseijutsu (Japan).nes,1
Shaffle Fight (Japan).nes,6
Digger - The Legend of the Lost City (USA).nes,1
Nekketsu Kouha Kunio-kun (Japan).nes,49
Happy Pairs (Asia) (PAL) (Unl).nes,1
Super Mario Bros. (World).nes,8
"Guardian Legend, The (USA).nes",2
Shen Tan Ke Nan (China) (Unl).nes,0
"Karate Kid, The (USA).nes",3
Famista '91 (Japan).nes,6
Heavy Barrel (Japan).nes,4
Daiva - Imperial of Nirsartia (Japan).nes,0
City Connection (Japan).nes,3
Sou Setsu Ryuu II - The Revenge (Japan) (Beta).nes,3
Akuma-kun - Makai no Wana (Japan).nes,5
Tecmo Cup - Football Game (Europe).nes,2
"Great Waldo Search, The (USA).nes",1
Xevious - The Avenger (USA).nes,2
Suikoden - Tenmei no Chikai (Japan).nes,7
Smash T.V. (USA).nes,2
Satomi Hakkenden (Japan).nes,2
Star Trek - The Next Generation (USA).nes,0
Obake no Q Tarou - Wanwan Panic (Japan).nes,1
"Legend of Zelda, The (USA) (Rev A) (GameCube Edition).nes",36
Spiritual Warfare (USA) (v6.1) (Unl).nes,8
"Money Game II, The - Kabutochou no Kiseki (Japan).nes",3
Dengeki - Big Bang! (Japan).nes,3
Chubby Cherub (USA).nes,0
"Simpsons, The - Bart vs. the Space Mutants (USA) (Rev A).nes",0
Blodia Land - Puzzle Quest (Japan).nes,4
Tiny Toon Adventures 2 - Trouble in Wackyland (Europe).nes,6
Super Cartridge Ver 6 - 6 in 1 (Asia) (Unl).nes,7
Star Voyager (USA).nes,0
Mitsume ga Tooru (Japan).nes,6
Satsujin Club (Japan).nes,3
Bomberman (USA).nes,0
Solomon's Key 2 (USA) (Beta).nes,1
Days of Thunder (Europe).nes,3
Ikinari Musician (Japan) (Beta).nes,23
Ninja Jajamaru - Ginga Daisakusen (Japan) (Beta).nes,4
U.S. Championship V'Ball (Japan) (Beta).nes,5
Batsu & Terry - Makyou no Tetsujin Race (Japan).nes,2
Lunar Ball (Japan).nes,0
Tiny Toon Adventures (Japan).nes,2
"Miracle Piano Teaching System, The (USA).nes",0
Taiyou no Shinden (Japan).nes,1
"Escape from Atlantis, The (USA) (Proto 2) (Unl).nes",0
Gun Sight (Japan).nes,16
Lin Ze Xu Jin Yan (China) (Unl).nes,19
Little Ninja Brothers (USA).nes,1
Teenage Mutant Ninja Turtles II - The Arcade Game (Australia).nes,5
Sweet Home (Japan) (Beta).nes,1
Star Force (Japan).nes,0
Operation Wolf (Europe).nes,3
Chinese Checkers (Asia) (PAL) (Unl).nes,0
Indiana Jones and the Last Crusade (Europe).nes,0
Ninja Gaiden II - The Dark Sword of Chaos (USA).nes,7
"Addams Family, The (Europe) (En,Fr,De).nes",2
Sangokushi II (Japan) (Rev AB).nes,10
Super Pang II (Asia) (Unl).nes,4
David Crane's A Boy and His Blob - Trouble on Blobolonia (Europe) (Rev A).nes,0
"Untouchables, The (USA) (Rev A).nes",1
Oeka Kids - Anpanman to Oekaki Shiyou!! (Japan).nes,3
Family Mahjong (Japan).nes,26
Cosmo Genesis (Japan).nes,0
Hydlide (USA).nes,0
DuckTales 2 (Europe).nes,2
Advanced Dungeons & Dragons - Hillsfar (Japan).nes,2
Ganbare Goemon! - Karakuri Douchuu (Japan).nes,1
Zoda's Revenge - StarTropics II (USA).nes,19
Nintendo World Cup (USA).nes,2
Sesame Street Countdown (USA).nes,8
Exciting Boxing (Japan).nes,6
Takeshi no Sengoku Fuuunji (Japan) (Beta).nes,51
StarTropics (USA).nes,9
Family BASIC (Japan) (v3.0).nes,0
Urban Champion (World).nes,6
Double Strike - Aerial Attack Force (USA) (v1.0) (Unl).nes,0
Project Q (Japan).nes,17
Shadowgate (Europe).nes,52
Silent Service (USA).nes,0
Emoyan no 10 Bai Pro Yakyuu (Japan).nes,7
Mahjang Companion (Asia) (Sachen) (Unl).nes,2
America Daitouryou Senkyo (Japan).nes,2
3-D Block (Asia) (Hwang Shinwei) (Unl).nes,0
Rally Bike (USA).nes,1
Golgo 13 - Top Secret Episode (USA).nes,4
Momotarou Densetsu Gaiden (Japan).nes,5
Shatterhand (Europe).nes,8
Adventures in the Magic Kingdom (USA) (Beta 1).nes,4
"Blue Marlin, The (Japan).nes",0
Dokuganryuu Masamune (Japan).nes,12
Time Zone (Japan).nes,3
Block Out (USA) (Proto).nes,0
F-15 Strike Eagle (Europe).nes,2
Deep Dungeon IV - Kuro no Youjutsushi (Japan).nes,0
Sidewinder (Australia) (Unl).nes,1
Terminator 2 - Judgment Day (Europe).nes,2
Teenage Mutant Ninja Turtles II - The Arcade Game (Unknown) (Beta).nes,5
Exploding Fist (USA) (Proto 1).nes,4
Tetris (Bulletproof) (Japan).nes,0
Star Wars (USA).nes,4
Deadly Towers (USA).nes,2
Best Keiba - Derby Stallion (Japan) (Rev A).nes,2
Adventures of Lolo 3 (Europe).nes,6
Shuang Ying (Asia) (Unl).nes,0
Baby Boomer (USA) (Unl).nes,3
WWF Wrestlemania Challenge (USA).nes,2
WCW World Championship Wrestling (USA).nes,11
Jeopardy! (USA) (Rev A).nes,0
Go! Benny! (Unknown) (Unl).nes,1
Athena (USA).nes,2
Wally Bear and the No! Gang (USA) (Unl).nes,2
Romancia (Japan).nes,1
Hottarman no Chitei Tanken (Japan) (Beta).nes,1
Bio Force Ape (Japan) (En) (Proto).nes,0
Captain America and the Avengers (USA).nes,3
Wrath of the Black Manta (Europe).nes,1
Double Moon Densetsu (Japan).nes,5
Family Trainer 10 - Rairai Kyonsees (Japan) (Beta).nes,0
Super Mario Bros. + Duck Hunt + World Class Track Meet (USA) (Rev A).nes,24
Hanafuda Yuukyou Den - Nagarebana Oryuu (Japan) (Unl) [b].nes,2
Toki no Tabibito (Japan).nes,0
Castlevania II - Simon's Quest (USA).nes,1
Ginga Eiyuu Densetsu (Japan).nes,6
Last Action Hero (USA).nes,3
Maniac Mansion (Europe).nes,6
Rampart (Japan).nes,3
Gorby no Pipeline Daisakusen (Japan).nes,0
Ys (Japan).nes,1
Bubble Bath Babes (USA) (Unl).nes,1
M82 Game Selectable Working Product Display (Europe).nes,5
"Addams Family, The - Uncle Fester's Quest (USA) (Beta).nes",1
Bible Adventures (USA) (v1.1) (Unl).nes,1
Super Contra (Japan).nes,0
Championship Lode Runner (Japan).nes,0
Itadaki Street - Watashi no Omise ni Yottette (Japan).nes,6
Taiyou no Yuusha - Fighbird (Japan).nes,2
Code Name - Viper (USA).nes,4
Deathbots (USA) (Unl).nes,2
SD Gundam - Gachapon Senshi 2 - Capsule Senki (Japan).nes,2
Kujaku Ou II (Japan).nes,0
Ghosts'n Goblins (USA).nes,7
SD Keiji - Blader (Japan).nes,16
JJ (Japan).nes,1
Might & Magic - Secret of the Inner Sanctum (USA).nes,2
Power Blade 2 (USA).nes,1
8 Eyes (Japan).nes,5
Spot - The Video Game (USA).nes,0
Kirby's Adventure (Europe).nes,8
Lightgun Game 2 in 1 - Cosmocop + Cyber Monster (Asia) (Unl).nes,0
Ring King (USA).nes,5
Lee Trevino's Fighting Golf (Europe).nes,3
Galaxian (Japan).nes,4
"Bugs Bunny Blowout, The (Europe).nes",3
Gaiapolis (Asia) (Unl).nes,3
Super Pitfall II (USA) (Proto).nes,0
Baseball (Japan).nes,2
Freedom Force (USA).nes,2
Batman - The Video Game (USA) (Beta 2).nes,1
Gremlins 2 - The New Batch (USA).nes,2
Urusei Yatsura - Lum no Wedding Bell (Japan).nes,1
Double Dragon II - The Revenge (Europe).nes,2
Faxanadu (USA) (Rev A).nes,1
Igo Shinan '94 (Japan).nes,0
Chiller (Australia) (Unl).nes,0
Quattro Arcade (USA) (Unl).nes,0
Yamamura Misa Suspense - Kyouto Zaiteku Satsujin Jiken (Japan).nes,4
Fire Emblem - Ankoku Ryuu to Hikari no Tsurugi (Japan).nes,121
Devil World (Europe).nes,4
Power Soccer (Japan).nes,0
Bram Stoker's Dracula (USA).nes,0
Elysion (Japan).nes,7
Deja Vu (Sweden).nes,8
Blaster Master (Europe).nes,7
Fire Hawk (USA) (Unl).nes,0
Kid Kool and the Quest for the Seven Wonder Herbs (USA).nes,4
F15 City War (USA) (v1.1) (Unl).nes,0
"Excitebike (Japan, USA).nes",13
Olympic I.Q. (Asia) (PAL) (Unl).nes,3
Maxi 15 (USA) (Unl).nes,12
Pooyan (Japan).nes,3
Trojan (Europe).nes,1
Superman (Sunsoft) (USA) (Proto).nes,0
Marble Madness (Europe).nes,3
Rambo (USA) (Rev A).nes,4
Wario no Mori (Japan).nes,118
Bio Senshi Dan - Increaser Tono Tatakai (Japan).nes,1
Ultima - Seija e no Michi (Japan).nes,6
Tecmo Bowl (USA).nes,1
Decathlon (Asia) (Unl).nes,3
Trog! (Europe).nes,1
Kick Master (USA).nes,7
Batman - The Video Game (Europe).nes,1
Madoola no Tsubasa (Japan).nes,1
Raid on Bungeling Bay (Japan).nes,0
Dynamite Batman (Japan).nes,5
Super Arabian (Japan).nes,2
Frankenstein - The Monster Returns (USA).nes,1
Labyrinth (Japan).nes,2
Kirby's Adventure (Canada).nes,7
Ganso Saiyuuki - Super Monkey Daibouken (Japan).nes,1
Kagerou Densetsu (Japan).nes,7
Great Tank (Japan).nes,2
Dragon Buster II - Yami no Fuuin (Japan).nes,0
Chiki Chiki Machine Mou Race (Japan).nes,1
Dragon Spirit - The New Legend (USA).nes,2
Beauty and the Beast (Europe).nes,2
Crystalis (USA) (Beta).nes,2
Secret Scout in the Temple of Demise (USA) (Beta) (Unl).nes,0
"Legend of Zelda, The (USA).nes",36
Flying Hero (Japan).nes,4
North & South (Europe).nes,8
Terminator 2 (Japan).nes,2
American Dream (Japan).nes,0
"Lion King, The (Europe).nes",2
Prince of Persia (Europe).nes,0
Circus Caper (USA).nes,1
Pac-Land (Japan).nes,3
Robin Hood - Prince of Thieves (Europe).nes,5
Knight Rider (Europe).nes,8
Seikima II - Akuma no Gyakushuu! (Japan).nes,1
Super Spy Hunter (Europe).nes,1
Tashiro Masashi no Princess ga Ippai (Japan).nes,5
"Chessmaster, The (USA).nes",0
F-15 Strike Eagle (USA).nes,2
BurgerTime (USA).nes,4
Dragon Ball - Shen Long no Nazo (Japan).nes,5
Moulin Rouge Senki - Melville no Honoo (Japan).nes,1
G.I. Joe - A Real American Hero - The Atlantis Factor (USA) (Beta).nes,14
Bible Adventures (USA) (Unl).nes,1
Galaxy 5000 (USA).nes,2
"Legend of Zelda, The (Europe).nes",36
Pinball (Europe) (Rev A).nes,0
Sky Destroyer (Japan).nes,0
Sted - Iseki Wakusei no Yabou (Japan).nes,4
Lunar Pool (USA).nes,0
"Addams Family, The - Pugsley's Scavenger Hunt (USA).nes",0
Mario's Time Machine (USA).nes,4
Shockwave (USA) (Unl).nes,0
Best Play Pro Yakyuu Special (Japan).nes,1
Fox's Peter Pan & the Pirates - The Revenge of Captain Hook (USA).nes,1
Balloon Fight (Japan).nes,5
Renegade (USA).nes,50
Lode Runner (Japan).nes,0
Kyonsees 2 (Japan) (Rev 1).nes,4
Famista '94 (Japan).nes,3
Ultima - Exodus (Japan).nes,2
Morita Kazuo no Shougi (Japan).nes,0
Cat Ninden Teyandee (Japan).nes,3
HVC Kensa Cassette Controller Test (Japan).nes,4
Matsumoto Tooru no Kabushiki Hisshou Gaku - Vol. 1 (Japan).nes,1
Road Fighter (Europe).nes,0
Pizza Pop! (Japan).nes,6
Namco Classic (Japan).nes,5
Wizards & Warriors (USA).nes,1
Dynowarz - Destruction of Spondylus (USA).nes,0
Dragon Wars (USA) (Proto).nes,5
Wheel of Fortune Starring Vanna White (USA).nes,4
AV Mahjong Club (Asia) (Unl).nes,1
Juuouki (Japan).nes,2
Solstice - The Quest for the Staff of Demnos (USA).nes,0
Seiryaku Simulation - Inbou no Wakusei - Shancara (Japan).nes,3
Darkman (Europe).nes,5
Famicom Meijin Sen (Japan) (Rev A).nes,3
Gun.Smoke (USA).nes,3
Ultimate Basketball (USA).nes,9
Adventures of Lolo 2 (Japan).nes,6
"Palamedes II - Star Twinkle, Hoshi no Mabataki (Japan).nes",8
Castle Quest (Japan).nes,3
Barcode World (Japan).nes,12
"Mutant Virus, The - Crisis in a Computer World (USA).nes",7
Virus (USA) (Beta) (1989).nes,1
Karnov (Japan).nes,2
Pachio-kun 4 (Japan).nes,7
Tatakai no Banka (Japan).nes,1
Sansuu 4 Nen - Keisan Game (Japan).nes,1
Tecmo World Wrestling (USA).nes,5
"Guardian Legend, The (Europe).nes",2
Gun-Dec (Japan).nes,4
Punch-Out!! (Europe).nes,16
Smash T.V. (Europe).nes,2
Mini Putt (Japan).nes,1
Moero!! Pro Yakyuu '88 - Ketteiban (Japan).nes,1
Solstice - The Quest for the Staff of Demnos (Europe).nes,0
Meimon! Takonishi Ouendan - Kouha 6 Nin Shuu (Japan).nes,2
Final Fantasy (USA).nes,2
Igo - Kyuu Roban Taikyoku (Japan).nes,0
Tatakai no Banka (Japan) (Rev A).nes,1
Daikaijuu Deburas (Japan).nes,8
Othello (Australia) (Unl).nes,0
Final Fantasy III (Japan).nes,4
World Games (USA).nes,3
Dragon's Lair (Europe).nes,0
Dragon Ball - Le Secret du Dragon (France) (Rev A).nes,5
Bakushou!! Jinsei Gekijou (Japan).nes,2
Might and Magic - Book One - Secret of the Inner Sanctum (Japan).nes,2
Cowboy Kid (USA).nes,4
Family Trainer 9 - Fuuun Takeshi-jou 2 (Japan).nes,2
Saiyuuki World (Japan).nes,0
Sou Setsu Ryuu (Japan).nes,14
Double Dragon (Europe).nes,14
Last Armageddon (Japan).nes,0
Hana no Star Kaidou (Japan).nes,0
F-1 Sensation (Japan).nes,2
Soccer (Europe) (Rev A).nes,6
Gimmick! (Japan).nes,6
Crackout (USA) (Proto).nes,3
Klax (USA) (Beta) (Unl).nes,3
Castlevania II - Simon's Quest (Europe).nes,1
Die Hard (Japan).nes,4
Desert Commander (USA).nes,1
Obocchama-kun (Japan).nes,9
Game Master Kid (Unknown) (Proto) (Unl).bin,0
Golf Club - Birdy Rush (Japan).nes,2
Nobunaga's Ambition II (USA).nes,14
Juvei Quest (Japan) (Rev 1).nes,10
